vehicleID,registrationDate,kilometers,colour,aestheticGrade,mechanicalGrade,saleDate,make,model,doorNumber,type,fuel,transmission,yearIntroduced,cylinder,cubeCapacity,powerKW,powerHP,targetPrice
V_1231445,21/02/2005,36162,Grey,Medium,Medium,18/04/2022,VOLKSWAGEN,Polo,3,Hatchback,Petrol,Manual,2001,12,1198,48,65,1900
V_1231446,21/02/2005,447208,Blue,Very Bad,Bad,21/11/2022,AUDI,A4,5,Estate,Diesel,Manual,2001,19,1896,96,130,2200
V_1231447,21/02/2005,158912,Grey,Bad,Bad,21/05/2022,RENAULT,Mégan,5,Hatchback,Petrol,Manual,2002,14,1390,72,98,1300
V_1231448,21/02/2005,158912,Grey,Bad,Bad,16/05/2022,RENAULT,Mégan,5,Hatchback,Petrol,Manual,2002,14,1390,72,98,1100
V_1231449,21/02/2001,143874,Green,Bad,Bad,24/07/2022,FIAT,Palio,5,Estate,Petrol,Manual,1998,12,1242,54,73,600
V_1231450,21/02/2001,143874,Green,Bad,Bad,25/09/2022,FIAT,Palio,5,Estate,Petrol,Manual,1998,12,1242,54,73,750
V_1231451,21/02/2001,143874,Green,Bad,Bad,29/06/2022,FIAT,Palio,5,Estate,Petrol,Manual,1998,12,1242,54,73,600
V_1231452,20/01/2020,118715,Black,Medium,Good,26/11/2022,MERCEDES-BENZ,Classe S,4,Sedan,Diesel,Automatic,2017,29,2925,250,340,57800
V_1231453,20/01/2020,118715,Black,Medium,Good,14/11/2022,MERCEDES-BENZ,Classe S,4,Sedan,Diesel,Automatic,2017,29,2925,250,340,57400
V_1231454,20/01/2020,118715,Black,Medium,Good,22/11/2022,MERCEDES-BENZ,Classe S,4,Sedan,Diesel,Automatic,2017,29,2925,250,340,57600
V_1231455,20/01/2020,118715,Black,Medium,Good,19/11/2022,MERCEDES-BENZ,Classe S,4,Sedan,Diesel,Automatic,2017,29,2925,250,340,57800
V_1231456,20/01/2018,88197,Grey,Very Bad,Good,28/11/2022,CITROEN,C3,5,Hatchback,Petrol,Manual,2013,10,999,50,68,6600
V_1231457,20/01/2015,163971,Black,Bad,Good,04/05/2022,FIAT,Punto,5,Hatchback,Diesel,Manual,2012,12,1248,63,85,4300
V_1231458,20/01/2014,163978,Grey,Very Bad,Good,15/11/2022,AUDI,A5,5,Hatchback,Diesel,Manual,2011,20,1968,130,177,13100
V_1231459,20/01/2013,287988,Black,Bad,Bad,02/11/2022,NISSAN,Qashqai,5,Estate,Diesel,Manual,2009,15,1461,81,109,4000
V_1231460,20/01/2012,122150,White,Bad,Medium,10/10/2022,TOYOTA,Auris,5,Hatchback,Diesel,Manual,2007,14,1364,66,90,7100
V_1231461,20/01/2012,302906,Black,Bad,Very Bad,01/06/2022,RENAULT,Mégan,2,Coupe,Diesel,Manual,2008,15,1461,81,110,4100
V_1231462,20/01/2012,201039,Grey,Bad,Bad,20/04/2022,VOLKSWAGEN,Jetta,4,Sedan,Diesel,Manual,2005,16,1598,77,105,5100
V_1231463,20/01/2010,139794,Grey,Bad,Medium,16/04/2022,SEAT,Leon,5,Hatchback,Diesel,Manual,2005,19,1896,77,105,5300
V_1231464,20/01/2010,139794,Grey,Bad,Medium,12/04/2022,SEAT,Leon,5,Hatchback,Diesel,Manual,2005,19,1896,77,105,5100
V_1231465,20/01/2010,218468,Grey,Bad,Medium,26/10/2022,OPEL,Corsa D,5,Hatchback,Petrol,Manual,2006,12,1229,59,80,1800
V_1231466,20/01/2010,212396,Grey,Medium,Bad,13/04/2022,VOLKSWAGEN,Golf,5,Estate,Diesel,Manual,2007,19,1896,77,105,4800
V_1231467,20/01/2010,143113,Grey,Very Bad,Bad,11/05/2022,SKODA,Fabia,5,Estate,Petrol,Manual,2004,12,1198,48,65,1800
V_1231468,20/01/2010,143113,Grey,Very Bad,Bad,20/04/2022,SKODA,Fabia,5,Estate,Petrol,Manual,2004,12,1198,48,65,2100
V_1231469,20/01/2010,162145,Grey,Bad,Good,01/11/2022,SKODA,Fabia,5,Hatchback,Petrol,Manual,2007,12,1198,51,70,2100
V_1231470,20/01/2010,117675,Black,Medium,Medium,26/10/2022,FORD,Fiesta,5,Hatchback,Diesel,Manual,2005,14,1399,50,68,2800
V_1231471,20/01/2009,360329,Grey,Very Bad,Bad,26/06/2022,SUZUKI,Swift,5,Hatchback,Diesel,Manual,2005,12,1248,51,69,1300
V_1231472,20/01/2009,360329,Grey,Very Bad,Bad,28/06/2022,SUZUKI,Swift,5,Hatchback,Diesel,Manual,2005,12,1248,51,69,1400
V_1231473,20/01/2009,296662,Blue,Very Bad,Very Bad,30/05/2022,VOLKSWAGEN,Passat,5,Estate,Diesel,Manual,2005,20,1968,103,140,4000
V_1231474,20/01/2009,150092,Black,Medium,Good,28/05/2022,MERCEDES-BENZ,Classe A,3,Coupe,Petrol,Manual,2004,15,1498,70,95,4200
V_1231475,20/01/2009,57305,Blue,Medium,Bad,05/11/2022,CHRYSLER,Sebring,4,Sedan,Petrol,Automatic,2004,20,1996,103,140,2700
V_1231476,20/01/2008,180473,Grey,Medium,Medium,17/04/2022,PEUGEOT,307,5,Hatchback,Diesel,Manual,2005,16,1560,66,90,3400
V_1231477,20/01/2008,201524,Black,Bad,Bad,07/12/2022,CHEVROLET,Kalos,5,Hatchback,Petrol,Manual,2005,12,1150,53,72,900
V_1231478,20/01/2007,210461,Grey,Bad,Bad,17/10/2022,PEUGEOT,407,5,Estate,Diesel,Manual,2004,20,1997,100,136,2100
V_1231479,20/01/2004,118787,Grey,Very Bad,Bad,07/11/2022,VOLKSWAGEN,Beetle,3,Hatchback,Petrol,Manual,1999,14,1390,55,75,1800
V_1231480,20/01/2003,206272,Red,Good,Very Bad,17/04/2022,FIAT,Punto,5,Hatchback,Petrol,Manual,1999,12,1242,44,60,1000
V_1231481,20/01/2003,144205,Black,Bad,Medium,24/04/2022,SEAT,Toledo,4,Sedan,Petrol,Manual,1999,16,1595,74,101,1200
V_1231482,20/01/2002,164242,Grey,Very Bad,Bad,22/10/2022,VOLKSWAGEN,Polo,3,Hatchback,Petrol,Manual,1994,10,999,37,50,400
V_1231483,20/01/2001,347078,Black,Medium,Very Bad,10/05/2022,OPEL,Astra G,5,Estate,Diesel,Manual,1998,20,1995,60,82,800
V_1231484,21/12/2020,12511,Grey,Very Good,Very Good,09/05/2022,NISSAN,Micra,5,Hatchback,Petrol,Manual,2017,9,898,66,90,12700
V_1231485,21/12/2018,62710,Black,Very Good,Very Good,08/11/2022,BMW,Serie-5,5,Estate,Diesel,Automatic,2013,20,1995,140,190,22300
V_1231486,21/12/2018,62710,Black,Very Good,Very Good,05/11/2022,BMW,Serie-5,5,Estate,Diesel,Automatic,2013,20,1995,140,190,22800
V_1231487,21/12/2018,80624,Grey,Bad,Good,02/05/2022,CITROEN,C4,5,Hatchback,Diesel,Manual,2014,16,1560,73,100,12000
V_1231488,21/12/2018,120750,Grey,Medium,Good,20/11/2022,VOLKSWAGEN,Golf,5,Estate,Diesel,Manual,2013,16,1598,81,110,12300
V_1231489,21/12/2015,152970,Grey,Bad,Medium,19/12/2022,OPEL,Astra J,5,Estate,Diesel,Manual,2010,17,1686,96,130,6400
V_1231490,21/12/2015,20902,White,Medium,Medium,07/11/2022,KIA,Ceed,5,Estate,Diesel,Manual,2012,16,1582,94,128,6300
V_1231491,21/12/2014,134522,White,Very Bad,Bad,16/05/2022,ALFA ROMEO,Giulietta,5,Hatchback,Diesel,Manual,2010,16,1598,77,105,8300
V_1231492,21/12/2010,141588,White,Medium,Good,16/07/2022,FIAT,Grande Punto,5,Hatchback,Diesel,Manual,2008,12,1248,55,75,2300
V_1231493,21/12/2010,195066,Black,Very Bad,Medium,10/12/2022,FIAT,Linea,4,Sedan,Diesel,Manual,2007,12,1248,66,90,1800
V_1231494,21/12/2010,275715,Grey,Very Bad,Medium,06/08/2022,CITROEN,C4,5,Hatchback,Diesel,Manual,2004,16,1560,66,92,2300
V_1231495,21/12/2010,275715,Grey,Very Bad,Medium,12/07/2022,CITROEN,C4,5,Hatchback,Diesel,Manual,2004,16,1560,66,92,2300
V_1231496,21/12/2010,275715,Grey,Very Bad,Medium,30/07/2022,CITROEN,C4,5,Hatchback,Diesel,Manual,2004,16,1560,66,92,2100
V_1231497,21/12/2010,242232,Grey,Medium,Medium,25/04/2022,SEAT,Ibiza,5,Hatchback,Diesel,Manual,2008,19,1896,77,105,4600
V_1231498,21/12/2010,346805,Grey,Very Bad,Very Bad,23/05/2022,SEAT,Ibiza,5,Hatchback,Diesel,Manual,2008,19,1896,77,105,3300
V_1231499,21/12/2009,210721,Black,Medium,Bad,14/11/2022,AUDI,A3,5,Estate,Diesel,Manual,2004,20,1968,125,170,7000
V_1231500,21/12/2009,206804,Grey,Good,Bad,27/04/2022,AUDI,A4,5,Estate,Diesel,Manual,2004,20,1968,125,170,8100
V_1231501,21/12/2009,211533,Black,Bad,Bad,11/05/2022,VOLVO,V50,5,Estate,Diesel,Manual,2007,16,1560,80,109,3400
V_1231502,21/12/2009,122762,Grey,Medium,Medium,28/05/2022,RENAULT,Clio,5,Hatchback,Petrol,Manual,2005,11,1149,55,75,2400
V_1231503,21/12/2008,161461,Black,Bad,Bad,13/08/2022,OPEL,Corsa D,3,Hatchback,Petrol,Manual,2006,12,1229,59,80,2000
V_1231504,21/12/2008,204689,Black,Very Bad,Bad,17/10/2022,OPEL,Corsa D,5,Hatchback,Diesel,Manual,2006,12,1248,66,90,2400
V_1231505,21/12/2005,170362,White,Bad,Medium,22/11/2022,CITROEN,C3,5,Hatchback,Petrol,Manual,2002,11,1124,45,61,1250
V_1231506,21/12/2005,281366,Black,Bad,Medium,09/11/2022,ALFA ROMEO,147,5,Hatchback,Diesel,Manual,2001,19,1910,103,140,2500
V_1231507,21/12/2005,108462,Grey,Bad,Good,24/10/2022,FIAT,Punto,5,Hatchback,Petrol,Manual,2003,12,1242,44,60,1300
V_1231508,21/12/2005,423784,Grey,Good,Very Bad,11/06/2022,AUDI,A4,5,Estate,Diesel,Manual,1996,19,1896,81,110,1100
V_1231509,21/12/2003,214394,Black,Very Bad,Medium,28/09/2022,HONDA,Civic,3,Hatchback,Petrol,Manual,2001,14,1396,66,90,1700
V_1231510,21/12/1999,243127,Grey,Bad,Bad,17/12/2022,AUDI,A3,3,Hatchback,Petrol,Manual,1996,18,1781,92,125,850
V_1231511,20/11/2017,74734,White,Medium,Good,28/09/2022,RENAULT,Clio,5,Hatchback,Diesel,Manual,2012,15,1461,66,90,8400
V_1231512,20/11/2016,172471,White,Medium,Good,18/04/2022,OPEL,Corsa D,5,Hatchback,Diesel,Manual,2011,12,1248,70,95,5900
V_1231513,20/11/2013,306253,Grey,Good,Medium,14/12/2022,RENAULT,Laguna,5,Hatchback,Diesel,Manual,2007,15,1461,81,110,1600
V_1231514,20/11/2013,306253,Grey,Good,Medium,17/12/2022,RENAULT,Laguna,5,Hatchback,Diesel,Manual,2007,15,1461,81,110,2000
V_1231515,20/11/2013,90796,White,Medium,Very Good,06/06/2022,BMW,Serie-1,5,Hatchback,Diesel,Manual,2011,20,1995,85,116,11300
V_1231516,20/11/2012,188807,Black,Very Bad,Medium,13/04/2022,VOLKSWAGEN,Golf,5,Estate,Diesel,Manual,2009,16,1598,77,105,5500
V_1231517,20/11/2012,176637,White,Medium,Very Good,18/09/2022,NISSAN,Juke,5,Hatchback,Petrol,Manual,2010,16,1598,86,117,5900
V_1231518,20/11/2011,227185,Grey,Bad,Bad,22/11/2022,BMW,Serie-3,4,Sedan,Diesel,Manual,2008,20,1995,105,143,7000
V_1231519,20/11/2007,202165,Grey,Very Bad,Medium,21/12/2022,CITROEN,C3,5,Hatchback,Diesel,Automatic,2005,14,1398,51,70,2100
V_1231520,20/11/2007,130025,Grey,Bad,Bad,09/07/2022,SMART,Fortwo,3,Coupe,Petrol,Automatic,2004,7,698,37,50,1700
V_1231521,20/11/2006,264179,Grey,Very Bad,Very Bad,24/08/2022,MAZDA,6,5,Estate,Diesel,Manual,2002,20,1998,100,136,1700
V_1231522,20/11/2006,239864,Grey,Medium,Bad,23/04/2022,TOYOTA,Yaris,5,Hatchback,Petrol,Manual,2003,10,998,48,65,2100
V_1231523,20/11/2006,172804,Black,Bad,Medium,22/06/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2003,15,1461,74,100,2000
V_1231524,20/11/2006,172529,Black,Bad,Bad,11/05/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2003,15,1461,74,100,1800
V_1231525,20/11/2006,172529,Black,Bad,Bad,25/05/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2003,15,1461,74,100,1900
V_1231526,20/11/2006,172529,Black,Bad,Bad,18/05/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2003,15,1461,74,100,1900
V_1231527,20/11/2006,159245,Grey,Bad,Medium,15/10/2022,CITROEN,C3,5,Hatchback,Petrol,Manual,2002,11,1124,45,61,1700
V_1231528,20/11/2005,197076,Grey,Very Bad,Very Bad,18/04/2022,MAZDA,6,4,Sedan,Diesel,Manual,2002,20,1998,88,120,1700
V_1231529,20/11/1996,136095,Grey,Very Bad,Bad,14/06/2022,RENAULT,Laguna,5,Hatchback,Petrol,Manual,1994,18,1783,69,95,400
V_1231530,21/10/2020,12727,Black,Medium,Good,07/08/2022,PEUGEOT,208,5,Hatchback,Petrol,Manual,2015,12,1199,60,82,9000
V_1231531,21/10/2020,12727,Black,Medium,Good,21/08/2022,PEUGEOT,208,5,Hatchback,Petrol,Manual,2015,12,1199,60,82,8900
V_1231532,21/10/2020,12727,Black,Medium,Good,13/08/2022,PEUGEOT,208,5,Hatchback,Petrol,Manual,2015,12,1199,60,82,9100
V_1231533,21/10/2020,12727,Black,Medium,Good,27/08/2022,PEUGEOT,208,5,Hatchback,Petrol,Manual,2015,12,1199,60,82,9500
V_1231534,21/10/2018,237736,Grey,Very Bad,Medium,16/07/2022,VOLKSWAGEN,Jetta,4,Sedan,Diesel,Manual,2015,20,1968,81,110,5300
V_1231535,21/10/2018,149368,White,Good,Good,25/04/2022,BMW,Serie-1,5,Hatchback,Diesel,Manual,2011,20,1995,85,116,12200
V_1231536,21/10/2018,155278,Blue,Medium,Good,06/08/2022,MINI,Mini,5,Estate,Diesel,Manual,2007,16,1598,82,112,8000
V_1231537,21/10/2017,128350,Black,Bad,Bad,29/11/2022,MINI,Mini,5,Hatchback,Diesel,Manual,2014,15,1496,70,95,10800
V_1231538,21/10/2017,21494,White,Good,Good,13/06/2022,NISSAN,Qashqai,5,Estate,Diesel,Manual,2013,15,1461,81,110,16900
V_1231539,21/10/2014,160359,Grey,Medium,Very Good,14/11/2022,PEUGEOT,208,3,Hatchback,Diesel,Manual,2012,16,1560,84,115,6900
V_1231540,21/10/2014,158570,Black,Bad,Medium,14/09/2022,MERCEDES-BENZ,Classe B,5,Estate,Diesel,Manual,2011,18,1796,80,109,9700
V_1231541,21/10/2014,84606,Black,Very Bad,Bad,31/10/2022,FIAT,Panda,5,Hatchback,Diesel,Manual,2012,12,1248,55,75,4100
V_1231542,21/10/2014,167007,Grey,Bad,Bad,20/12/2022,OPEL,Corsa D,5,Hatchback,Diesel,Manual,2011,12,1248,70,95,4100
V_1231543,21/10/2013,210718,Grey,Bad,Medium,25/09/2022,PEUGEOT,207,5,Estate,Diesel,Manual,2011,16,1560,68,92,3800
V_1231544,21/10/2013,210718,Grey,Bad,Medium,13/08/2022,PEUGEOT,207,5,Estate,Diesel,Manual,2011,16,1560,68,92,2900
V_1231545,21/10/2012,85155,Black,Bad,Medium,20/04/2022,OPEL,Astra J,5,Hatchback,Diesel,Manual,2009,12,1248,70,95,7200
V_1231546,21/10/2012,123490,Black,Very Bad,Medium,20/08/2022,PEUGEOT,107,5,Hatchback,Petrol,Manual,2009,10,998,50,68,2700
V_1231547,21/10/2012,123490,Black,Very Bad,Medium,04/09/2022,PEUGEOT,107,5,Hatchback,Petrol,Manual,2009,10,998,50,68,2600
V_1231548,21/10/2011,219607,Black,Very Bad,Medium,26/10/2022,MERCEDES-BENZ,Classe E,4,Sedan,Diesel,Automatic,2009,21,2143,150,204,12500
V_1231549,21/10/2011,114782,Grey,Bad,Very Good,04/12/2022,PEUGEOT,207,5,Estate,Petrol,Manual,2009,14,1397,70,95,3100
V_1231550,21/10/2011,200063,Brown,Bad,Medium,20/08/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2009,15,1461,66,90,3700
V_1231551,21/10/2011,200063,Brown,Bad,Medium,16/08/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2009,15,1461,66,90,3500
V_1231552,21/10/2011,195350,Grey,Medium,Medium,15/06/2022,VOLKSWAGEN,Golf,5,Hatchback,Diesel,Manual,2008,20,1968,81,110,7100
V_1231553,21/10/2011,151556,Grey,Medium,Medium,30/11/2022,SKODA,Octavia,5,Estate,Diesel,Manual,2008,16,1598,77,105,4400
V_1231554,21/10/2009,339458,Grey,Very Bad,Medium,26/10/2022,RENAULT,Laguna,5,Hatchback,Diesel,Manual,2007,20,1995,110,150,1800
V_1231555,21/10/2008,260575,Black,Good,Very Bad,09/05/2022,PEUGEOT,407,4,Sedan,Diesel,Manual,2004,16,1560,80,109,2800
V_1231556,21/10/2008,594245,Grey,Very Good,Bad,16/11/2022,AUDI,A4,4,Sedan,Diesel,Manual,2001,19,1896,96,130,2400
V_1231557,21/10/2007,410680,Black,Medium,Bad,16/10/2022,JAGUAR,XJ,4,Sedan,Diesel,Automatic,2005,27,2720,152,207,7900
V_1231558,21/10/2007,410680,Black,Medium,Bad,12/10/2022,JAGUAR,XJ,4,Sedan,Diesel,Automatic,2005,27,2720,152,207,7900
V_1231559,21/10/2006,316231,Grey,Medium,Bad,06/12/2022,OPEL,Astra H,5,Hatchback,Diesel,Manual,2004,17,1686,74,100,1800
V_1231560,21/10/2006,316231,Grey,Medium,Bad,29/11/2022,OPEL,Astra H,5,Hatchback,Diesel,Manual,2004,17,1686,74,100,1800
V_1231561,21/10/2006,316231,Grey,Medium,Bad,03/12/2022,OPEL,Astra H,5,Hatchback,Diesel,Manual,2004,17,1686,74,100,1800
V_1231562,21/10/2006,316231,Grey,Medium,Bad,27/11/2022,OPEL,Astra H,5,Hatchback,Diesel,Manual,2004,17,1686,74,100,1800
V_1231563,21/10/2006,316231,Grey,Medium,Bad,21/12/2022,OPEL,Astra H,5,Hatchback,Diesel,Manual,2004,17,1686,74,100,2000
V_1231564,21/10/2002,429195,Blue,Bad,Very Bad,08/05/2022,FORD,Focus,5,Hatchback,Diesel,Manual,1999,18,1753,66,90,900
V_1231565,21/10/2002,429195,Blue,Bad,Very Bad,07/05/2022,FORD,Focus,5,Hatchback,Diesel,Manual,1999,18,1753,66,90,700
V_1231566,21/10/2002,138467,Black,Very Bad,Bad,07/05/2022,SKODA,Fabia,5,Hatchback,Petrol,Manual,2000,14,1390,74,101,700
V_1231567,21/10/2001,206049,Blue,Medium,Very Bad,28/09/2022,SEAT,Ibiza,5,Hatchback,Petrol,Manual,1999,10,999,37,50,700
V_1231568,21/10/2000,187507,Grey,Very Bad,Bad,13/08/2022,PEUGEOT,206,5,Hatchback,Petrol,Manual,1998,11,1124,44,60,500
V_1231569,21/10/2000,97088,White,Good,Medium,19/10/2022,PEUGEOT,206,5,Hatchback,Petrol,Manual,1998,11,1124,44,60,1300
V_1231570,20/09/2019,94130,Black,Very Good,Very Good,27/11/2022,BMW,Serie-5,4,Sedan,Diesel,Automatic,2016,30,2993,235,320,45300
V_1231571,20/09/2016,199726,Black,Bad,Good,18/05/2022,BMW,Serie-5,5,Estate,Diesel,Automatic,2010,20,1995,135,184,13100
V_1231572,20/09/2016,298416,Black,Very Bad,Bad,18/04/2022,VOLKSWAGEN,Golf,5,Estate,Diesel,Manual,2013,16,1598,77,105,6500
V_1231573,20/09/2016,40948,Grey,Good,Very Good,29/10/2022,FIAT,500,3,Hatchback,Petrol,Manual,2008,9,875,77,105,8300
V_1231574,20/09/2015,67920,Grey,Bad,Good,20/09/2022,HYUNDAI,i20,5,Hatchback,Petrol,Manual,2012,12,1248,62,85,4900
V_1231575,20/09/2015,149210,Black,Medium,Medium,11/05/2022,PEUGEOT,208,5,Hatchback,Petrol,Manual,2012,12,1199,60,82,7300
V_1231576,20/09/2014,92513,Grey,Medium,Good,21/11/2022,PEUGEOT,107,5,Hatchback,Petrol,Manual,2012,10,998,50,68,4400
V_1231577,20/09/2012,99950,White,Bad,Very Bad,21/09/2022,PEUGEOT,206,5,Hatchback,Petrol,Manual,2009,11,1124,44,60,2300
V_1231578,20/09/2012,99946,White,Bad,Bad,20/04/2022,PEUGEOT,206,5,Hatchback,Petrol,Manual,2009,11,1124,44,60,3300
V_1231579,20/09/2012,99946,White,Bad,Bad,16/04/2022,PEUGEOT,206,5,Hatchback,Petrol,Manual,2009,11,1124,44,60,3100
V_1231580,20/09/2011,299558,Grey,Bad,Bad,18/12/2022,LANCIA,Delta,5,Hatchback,Diesel,Manual,2008,16,1598,88,120,2700
V_1231581,20/09/2011,195081,Black,Good,Good,10/10/2022,AUDI,A4,5,Estate,Diesel,Manual,2009,20,1968,125,170,11200
V_1231582,20/09/2010,220229,Grey,Very Bad,Very Bad,30/05/2022,FIAT,Bravo,5,Hatchback,Diesel,Manual,2007,16,1598,77,105,2950
V_1231583,20/09/2010,220229,Grey,Very Bad,Very Bad,20/06/2022,FIAT,Bravo,5,Hatchback,Diesel,Manual,2007,16,1598,77,105,2600
V_1231584,20/09/2010,220229,Grey,Very Bad,Very Bad,28/08/2022,FIAT,Bravo,5,Hatchback,Diesel,Manual,2007,16,1598,77,105,2800
V_1231585,20/09/2009,105326,Black,Bad,Medium,18/12/2022,SEAT,Ibiza,5,Hatchback,Petrol,Manual,2006,12,1198,51,70,3200
V_1231586,20/09/2009,320438,Black,Bad,Good,20/11/2022,NISSAN,Qashqai,5,Estate,Diesel,Manual,2013,15,1461,81,110,3800
V_1231587,20/09/2008,140846,Grey,Medium,Good,21/05/2022,SMART,City,3,Coupe,Diesel,Manual,2002,8,799,30,41,1700
V_1231588,20/09/2008,296626,Grey,Medium,Medium,30/11/2022,FORD,Fiesta,5,Hatchback,Petrol,Manual,2005,12,1242,55,75,1300
V_1231589,20/09/2008,206008,Grey,Bad,Bad,14/09/2022,CITROEN,C3,5,Hatchback,Diesel,Manual,2005,14,1398,51,70,2200
V_1231590,20/09/2008,193308,Grey,Medium,Bad,19/12/2022,MERCEDES-BENZ,Classe A,5,Hatchback,Petrol,Manual,2004,15,1498,70,95,3000
V_1231591,20/09/2005,311098,Grey,Very Bad,Bad,22/06/2022,PEUGEOT,307,5,Hatchback,Diesel,Manual,2001,14,1398,51,69,1500
V_1231592,20/09/2005,311098,Grey,Very Bad,Bad,11/09/2022,PEUGEOT,307,5,Hatchback,Diesel,Manual,2001,14,1398,51,69,1650
V_1231593,20/09/2005,311098,Grey,Very Bad,Bad,29/06/2022,PEUGEOT,307,5,Hatchback,Diesel,Manual,2001,14,1398,51,69,1400
V_1231594,20/09/2005,282017,Black,Bad,Very Bad,04/06/2022,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2002,15,1461,59,80,1400
V_1231595,20/08/2018,79838,Black,Good,Good,16/11/2022,FIAT,500,5,Hatchback,Diesel,Manual,2015,12,1248,70,95,11700
V_1231596,20/08/2017,104961,White,Bad,Good,31/10/2022,FIAT,500,5,Hatchback,Diesel,Manual,2015,16,1598,88,120,11100
V_1231597,20/08/2016,107545,Grey,Bad,Medium,22/11/2022,VOLKSWAGEN,Golf,5,Estate,Diesel,Manual,2013,16,1598,77,105,9800
V_1231598,20/08/2016,113904,Black,Good,Good,02/11/2022,HONDA,Civic,5,Estate,Diesel,Manual,2014,16,1597,88,120,10300
V_1231599,20/08/2016,113904,Black,Good,Good,05/11/2022,HONDA,Civic,5,Estate,Diesel,Manual,2014,16,1597,88,120,10400
V_1231600,20/08/2016,107904,Black,Good,Good,13/06/2022,JAGUAR,XF,4,Sedan,Diesel,Automatic,2011,22,2179,147,200,20500
V_1231601,20/08/2013,146148,Black,Very Bad,Good,05/12/2022,VOLVO,S60,4,Sedan,Diesel,Manual,2010,16,1560,84,115,7300
V_1231602,20/08/2013,146148,Black,Very Bad,Good,14/11/2022,VOLVO,S60,4,Sedan,Diesel,Manual,2010,16,1560,84,115,8800
V_1231603,20/08/2013,231700,Grey,Bad,Good,28/09/2022,OPEL,Astra J,5,Estate,Diesel,Manual,2010,17,1686,92,125,5200
V_1231604,20/08/2013,58696,White,Bad,Bad,25/04/2022,FIAT,Punto Evo,5,Hatchback,Petrol,Manual,2009,12,1242,51,69,4300
V_1231605,20/08/2012,119231,Grey,Bad,Medium,20/06/2022,FORD,Fiesta,5,Hatchback,Diesel,Manual,2008,14,1399,50,68,5100
V_1231606,20/08/2012,120331,Grey,Medium,Medium,08/06/2022,FIAT,Punto Evo,5,Hatchback,Diesel,Manual,2009,12,1248,70,95,4900
V_1231607,20/08/2012,222236,Black,Bad,Bad,29/10/2022,SEAT,Ibiza,3,Hatchback,Diesel,Manual,2008,16,1598,66,90,3800
V_1231608,20/08/2011,229743,Grey,Medium,Very Bad,06/06/2022,SEAT,Leon,5,Hatchback,Diesel,Manual,2009,20,1968,125,170,8900
V_1231609,20/08/2011,142063,Grey,Very Bad,Bad,04/05/2022,HONDA,Civic,5,Hatchback,Petrol,Manual,2009,13,1339,73,100,4400
V_1231610,20/08/2011,142063,Grey,Very Bad,Bad,23/04/2022,HONDA,Civic,5,Hatchback,Petrol,Manual,2009,13,1339,73,100,4200
V_1231611,20/08/2008,100568,Brown,Very Bad,Medium,16/05/2022,NISSAN,Micra,5,Hatchback,Petrol,Manual,2005,12,1240,59,80,2300
V_1231612,20/08/2008,177090,Grey,Bad,Medium,14/12/2022,CITROEN,C5,5,Hatchback,Diesel,Manual,2004,16,1560,80,109,1800
V_1231613,20/08/2008,208399,Black,Bad,Bad,31/07/2022,MERCEDES-BENZ,Classe B,5,Estate,Petrol,Manual,2005,15,1498,70,95,3000
V_1231614,20/08/2008,184510,Grey,Bad,Good,03/09/2022,BMW,Serie-1,5,Hatchback,Diesel,Manual,2004,20,1995,120,163,5900
V_1231615,20/08/2008,99832,Grey,Bad,Medium,05/10/2022,TOYOTA,Corolla,5,Estate,Diesel,Manual,2004,14,1364,66,90,4100
V_1231616,20/08/2008,240128,Black,Very Bad,Bad,28/06/2022,BMW,Serie-3,4,Sedan,Diesel,Manual,2001,20,1995,110,150,2500
V_1231617,20/08/2008,240128,Black,Very Bad,Bad,01/07/2022,BMW,Serie-3,4,Sedan,Diesel,Manual,2001,20,1995,110,150,2700
V_1231618,20/08/2007,215120,Black,Bad,Bad,20/04/2022,OPEL,Astra H,3,Hatchback,Diesel,Manual,2005,12,1248,66,90,2800
V_1231619,20/08/2007,283710,Grey,Bad,Very Bad,02/05/2022,OPEL,Astra H,5,Hatchback,Diesel,Manual,2004,12,1248,66,90,1800
V_1231620,20/08/2007,216412,White,Bad,Bad,12/10/2022,FORD,Fiesta,5,Hatchback,Diesel,Manual,2002,14,1399,50,68,1800
V_1231621,20/08/2007,271391,Grey,Very Bad,Very Bad,06/06/2022,MERCEDES-BENZ,Classe E,5,Estate,Diesel,Manual,1999,27,2687,125,170,1700
V_1231622,20/08/2007,240955,Blue,Medium,Good,05/12/2022,BMW,Serie-3,4,Sedan,Diesel,Manual,2005,20,1995,120,163,6900
V_1231623,20/08/2007,228886,Grey,Medium,Bad,22/06/2022,RENAULT,Laguna,5,Estate,Diesel,Automatic,2005,22,2188,110,150,1000
V_1231624,20/08/2007,228886,Grey,Medium,Bad,08/06/2022,RENAULT,Laguna,5,Estate,Diesel,Automatic,2005,22,2188,110,150,1000
